# TOTAL_GENES = 16385
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      23     -0.30906    -0.011572      0.19724      0.94142 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      40    -0.010564  -0.00052132      0.18566      0.52269 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13     -0.18589   -0.0052343      0.28497       0.7429 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15    -0.015224  -0.00046044      0.24629      0.52464 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13    -0.083538   -0.0023522      0.30962      0.60634 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      39     -0.14509   -0.0070702      0.18278      0.78632 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16     -0.30484   -0.0095215      0.25312      0.88575 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      28    -0.054855   -0.0022658      0.19488      0.61083 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26      0.12798    0.0050941      0.21506       0.2759 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20    -0.014107  -0.00049258      0.25031      0.52247 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      25     0.036463    0.0014232      0.22666       0.4361 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39      0.20192    0.0098397      0.15471      0.09593 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     484     0.018926    0.0032046      0.04997      0.35244 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     853     0.017102    0.0037993     0.037388      0.32369 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     155    0.0069272   0.00067058     0.086382      0.46804 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     227    0.0037259   0.00043552     0.073116      0.47968 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET      83      0.16005     0.011363      0.11491     0.081856 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
