# TOTAL_GENES = 16385
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      22       0.1384    0.0050681      0.22996      0.27364 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      41      0.02667    0.0013325      0.15687       0.4325 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13     -0.51935    -0.014623      0.24434      0.98322 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15     -0.13923   -0.0042109      0.28956      0.68468 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13     -0.39961    -0.011252      0.31379      0.89857 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      39      0.14988    0.0073039      0.15579      0.16801 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16      0.18552    0.0057947      0.26103      0.23864 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      28     0.089923    0.0037142      0.20875      0.33332 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26     -0.35581    -0.014163      0.23446      0.93543 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20     -0.35845    -0.012516       0.2473      0.92638 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      25      0.31778     0.012404      0.21505     0.069761 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39      0.12703    0.0061902      0.17294      0.23133 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     491     0.068928     0.011752     0.050276     0.085201 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     853    -0.018865    -0.004191     0.037762      0.69131 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     155     0.026662     0.002581     0.087808       0.3807 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     228    -0.088873    -0.010411     0.071146      0.89419 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
