# MEAN_SAMPLE_SIZE = 80
# TOTAL_GENES = 16502
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      23     0.041733     0.001557      0.21676      0.42366 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      41     -0.19189   -0.0095532      0.15759      0.88831 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13     -0.22068   -0.0061915      0.27869      0.78577 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15     -0.54111    -0.016307      0.29861        0.965 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13     -0.16609     -0.00466      0.27568      0.72656 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      39    -0.036233   -0.0017594      0.17753      0.58086 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16    -0.031261  -0.00097296      0.20747      0.55988 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      29     -0.10563   -0.0044243      0.18557      0.71539 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      25     -0.37457    -0.014569      0.19282      0.97396 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20     -0.12651   -0.0044016       0.2461      0.69639 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26      0.13714    0.0054395      0.22593      0.27193 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39     -0.11543   -0.0056049       0.1638      0.75949 ABRAMSON_INTERACT_WITH_AIRE
