# MEAN_SAMPLE_SIZE = 80
# TOTAL_GENES = 16502
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      23     -0.36018    -0.013438      0.21291      0.95464 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      41     0.076966    0.0038317      0.15364      0.30821 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13     -0.03385  -0.00094975      0.26038      0.55172 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15     -0.18091   -0.0054519      0.31959      0.71432 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      12     -0.42693    -0.011509      0.32676      0.90431 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      38     0.097731    0.0046845      0.17883      0.29237 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16      0.26475      0.00824      0.24962      0.14444 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      29       0.0247    0.0010346      0.18895        0.448 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26     -0.24285   -0.0096323       0.1877      0.90213 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20      -0.2846   -0.0099022      0.23111      0.89091 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26      0.13667    0.0054208      0.21589      0.26335 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39      0.24737     0.012012      0.16066      0.06183 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     493    -0.030547   -0.0052005     0.048003      0.73772 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     857    -0.040483   -0.0089832      0.03716      0.86201 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     155     -0.11417    -0.011014     0.085116      0.91009 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     229     0.049054    0.0057386     0.071271      0.24564 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET      84     0.046532    0.0033116      0.11257      0.33968 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...4        SET     115      0.13557     0.011278       0.1006     0.088897 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP
ACEVEDO_LIVER_TUMOR_VS_NORMA...1        SET     242    -0.040061   -0.0048158     0.068306      0.72122 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN
ACEVEDO_LIVER_TUMOR_VS_NORMA...2        SET     759   -0.0017693  -0.00037063     0.040667      0.51735 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP
ACEVEDO_METHYLATED_IN_LIVER_...         SET     714     0.027511    0.0055975     0.040791      0.25003 ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...1        SET     324    -0.009947   -0.0013801     0.060001      0.56583 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...2        SET     156    -0.095978   -0.0092879     0.083166      0.87575 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP
ACOSTA_PROLIFERATION_INDEPEN...1        SET     106    -0.085355   -0.0068191     0.099624      0.80421 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN
ACOSTA_PROLIFERATION_INDEPEN...2        SET      77    -0.029855   -0.0020347      0.11448      0.60287 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP
ADDYA_ERYTHROID_DIFFERENTIAT...         SET      71      0.10463    0.0068482      0.13192      0.21387 ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN
AFFAR_YY1_TARGETS_DN                    SET     234    -0.070027   -0.0082798     0.071472      0.83639 AFFAR_YY1_TARGETS_DN
AFFAR_YY1_TARGETS_UP                    SET     180      -0.1255    -0.013036      0.08065      0.94015 AFFAR_YY1_TARGETS_UP
AGUIRRE_PANCREATIC_CANCER_CO...1        SET     219     0.012835    0.0014688     0.074649      0.43175 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN
AGUIRRE_PANCREATIC_CANCER_CO...2        SET     272     0.015004    0.0019104      0.06207       0.4045 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AIGNER_ZEB1_TARGETS                     SET      33     0.060874    0.0027196      0.19131      0.37517 AIGNER_ZEB1_TARGETS
AIYAR_COBRA1_TARGETS_DN                 SET      28     -0.11836   -0.0048714      0.18825      0.73524 AIYAR_COBRA1_TARGETS_DN
AIYAR_COBRA1_TARGETS_UP                 SET      36     -0.30991    -0.014459      0.20223      0.93728 AIYAR_COBRA1_TARGETS_UP
AKL_HTLV1_INFECTION_DN                  SET      60    -0.094583    -0.005693      0.13039      0.76588 AKL_HTLV1_INFECTION_DN
AKL_HTLV1_INFECTION_UP                  SET      24    -0.018396  -0.00070105      0.24063      0.53047 AKL_HTLV1_INFECTION_UP
ALCALA_APOPTOSIS                        SET      81      0.04086    0.0028557      0.11786      0.36442 ALCALA_APOPTOSIS
ALCALAY_AML_BY_NPM1_LOCALIZA...1        SET     171      0.12934     0.013099     0.076075     0.044556 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2        SET     123    -0.099606   -0.0085676     0.098511      0.84401 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
ALFANO_MYC_TARGETS                      SET     226    -0.037577   -0.0043675     0.068569      0.70816 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                    SET      23    -0.038663   -0.0014425      0.22416      0.56847 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_UP                SET      31      0.10827    0.0046884       0.1988      0.29301 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP             SET      15     -0.40127    -0.012093      0.30127      0.90854 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                    SET     172    -0.070031   -0.0071125     0.086253      0.79158 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...         SET     118     0.076118    0.0064138     0.097873      0.21837 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
AMBROSINI_FLAVOPIRIDOL_TREAT...         SET      96      -0.1707    -0.012982      0.11216      0.93597 AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53
AMIT_DELAYED_EARLY_GENES                SET      18      0.33074     0.010918      0.25448     0.096867 AMIT_DELAYED_EARLY_GENES
AMIT_EGF_RESPONSE_120_HELA              SET      61    0.0047411   0.00028773      0.14637      0.48708 AMIT_EGF_RESPONSE_120_HELA
AMIT_EGF_RESPONSE_120_MCF10A            SET      39    -0.051415   -0.0024966      0.15004      0.63408 AMIT_EGF_RESPONSE_120_MCF10A
AMIT_EGF_RESPONSE_20_HELA               SET      12     -0.20856   -0.0056222      0.31117      0.74864 AMIT_EGF_RESPONSE_20_HELA
AMIT_EGF_RESPONSE_20_MCF10A             SET      11     -0.57956    -0.014959      0.30177      0.97259 AMIT_EGF_RESPONSE_20_MCF10A
AMIT_EGF_RESPONSE_240_HELA              SET      56    -0.013288  -0.00077277      0.13996      0.53782 AMIT_EGF_RESPONSE_240_HELA
AMIT_EGF_RESPONSE_240_MCF10A            SET      21      0.35773     0.012753      0.24333      0.07078 AMIT_EGF_RESPONSE_240_MCF10A
AMIT_EGF_RESPONSE_40_HELA               SET      41      0.11472    0.0057111       0.1836      0.26606 AMIT_EGF_RESPONSE_40_HELA
AMIT_EGF_RESPONSE_40_MCF10A             SET      16      0.18577     0.005782      0.28038      0.25381 AMIT_EGF_RESPONSE_40_MCF10A
AMIT_EGF_RESPONSE_480_HELA              SET     155    -0.087549   -0.0084453     0.086143      0.84525 AMIT_EGF_RESPONSE_480_HELA
AMIT_EGF_RESPONSE_480_MCF10A            SET      42    -0.046266   -0.0023312       0.1737      0.60502 AMIT_EGF_RESPONSE_480_MCF10A
AMIT_EGF_RESPONSE_60_HELA               SET      43      0.25272     0.012884      0.16999     0.068565 AMIT_EGF_RESPONSE_60_HELA
AMIT_EGF_RESPONSE_60_MCF10A             SET      34      0.16895    0.0076613      0.19549      0.19374 AMIT_EGF_RESPONSE_60_MCF10A
AMIT_SERUM_RESPONSE_120_MCF1...         SET      63      0.13417    0.0082743      0.12713      0.14564 AMIT_SERUM_RESPONSE_120_MCF10A
AMIT_SERUM_RESPONSE_20_MCF10A           SET      14     0.093792    0.0027308      0.32923      0.38787 AMIT_SERUM_RESPONSE_20_MCF10A
AMIT_SERUM_RESPONSE_240_MCF1...         SET      53    -0.060673    -0.003433      0.14274       0.6646 AMIT_SERUM_RESPONSE_240_MCF10A
AMIT_SERUM_RESPONSE_40_MCF10A           SET      30     0.066261    0.0028227       0.1989      0.36952 AMIT_SERUM_RESPONSE_40_MCF10A
AMIT_SERUM_RESPONSE_480_MCF1...         SET      33     -0.11891   -0.0053124      0.16948      0.75854 AMIT_SERUM_RESPONSE_480_MCF10A
AMIT_SERUM_RESPONSE_60_MCF10A           SET      53      0.11822    0.0066891      0.14349      0.20502 AMIT_SERUM_RESPONSE_60_MCF10A
AMUNDSON_DNA_DAMAGE_RESPONSE...         SET      15      -0.4502    -0.013568       0.2579      0.95955 AMUNDSON_DNA_DAMAGE_RESPONSE_TP53
AMUNDSON_RESPONSE_TO_ARSENITE           SET     195    0.0082547   0.00089203     0.078697      0.45823 AMUNDSON_RESPONSE_TO_ARSENITE
ANASTASSIOU_MULTICANCER_INVA...         SET      62       0.2412     0.014757      0.13741     0.039614 ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE
ANDERSEN_CHOLANGIOCARCINOMA_...1        SET      56    -0.047272   -0.0027492      0.14348       0.6291 ANDERSEN_CHOLANGIOCARCINOMA_CLASS1
ANDERSEN_CHOLANGIOCARCINOMA_...2        SET     166     -0.07826   -0.0078099     0.086469      0.81728 ANDERSEN_CHOLANGIOCARCINOMA_CLASS2
ANDERSEN_LIVER_CANCER_KRT19_...1        SET      72    -0.057838   -0.0038122      0.12293        0.681 ANDERSEN_LIVER_CANCER_KRT19_DN
ANDERSEN_LIVER_CANCER_KRT19_...2        SET      33   -0.0053075  -0.00023711      0.17527      0.51208 ANDERSEN_LIVER_CANCER_KRT19_UP
APPEL_IMATINIB_RESPONSE                 SET      31    -0.061336    -0.002656      0.17437      0.63749 APPEL_IMATINIB_RESPONSE
APPIERTO_RESPONSE_TO_FENRETI...1        SET      43     0.095354    0.0048613      0.15519      0.26947 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2        SET      37     0.085706    0.0040539      0.17617      0.31331 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                SET      42     -0.14226   -0.0071682      0.16657      0.80347 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...         SET      37     0.039954    0.0018898      0.18445      0.41425 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING               SET      54      0.15019    0.0085777      0.14447      0.14927 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1        SET     147     0.026902    0.0025278     0.087159       0.3788 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2        SET      43     -0.17279   -0.0088088      0.16148      0.85768 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...         SET      11    -0.024426  -0.00063045      0.34955      0.52785 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                     SET      47   -0.0068485  -0.00036498      0.15122      0.51806 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1        SET      17    -0.035691    -0.001145      0.24831      0.55714 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2        SET     115    -0.064009    -0.005325     0.094493      0.75092 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                     SET      23     0.058439    0.0021803      0.21828      0.39446 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1        SET      44    0.0097922   0.00050498      0.15041      0.47405 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2        SET      21      0.32982     0.011759      0.27685      0.11677 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAE_BRCA1_TARGETS_DN                    SET      29      0.28663     0.012006      0.23529      0.11158 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                    SET      60    -0.052878   -0.0031828      0.14465      0.64265 BAE_BRCA1_TARGETS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1        SET     400    -0.025359   -0.0039001     0.052597      0.68514 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2        SET      79      0.20178     0.013928      0.12019     0.046597 BAELDE_DIABETIC_NEPHROPATHY_UP
BAKER_HEMATOPOIESIS_STAT3_TA...         SET      14     0.050733    0.0014771      0.26533      0.42418 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                 SET     154    -0.033496   -0.0032208     0.087339      0.64933 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                 SET      51     0.095473    0.0052995      0.15759      0.27231 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                SET      31     -0.36366    -0.015748        0.201      0.96478 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...         SET      12      0.21299    0.0057417      0.30441      0.24207 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
