# MEAN_SAMPLE_SIZE = 80
# TOTAL_GENES = 16502
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      23    0.0011634   4.3404e-05      0.20089      0.49769 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      41     -0.11775   -0.0058619      0.18052      0.74287 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13    -0.087329   -0.0024502      0.33979      0.60141 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15      0.13928    0.0041973      0.27498      0.30626 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13    -0.034726  -0.00097433      0.27062      0.55105 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      39     -0.15985   -0.0077619      0.17892      0.81416 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16      0.45195     0.014067      0.29201     0.060857 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      29      0.15907    0.0066627      0.20343      0.21713 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26     0.015502   0.00061488      0.21231       0.4709 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20      0.32258     0.011224      0.24041     0.089842 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26     -0.22285   -0.0088389      0.20861      0.85728 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39     -0.19842   -0.0096351      0.17645       0.8696 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     493     -0.06632    -0.011291     0.049476      0.90994 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     858     -0.06719    -0.014918     0.037839       0.9621 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     156    -0.052834   -0.0051128     0.087624      0.72673 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     229     0.071615    0.0083779     0.071703      0.15896 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET      84     0.045392    0.0032304        0.116      0.34779 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...4        SET     115       0.0494    0.0041097       0.1013       0.3129 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP
ACEVEDO_LIVER_TUMOR_VS_NORMA...1        SET     242    -0.071193   -0.0085581     0.071606      0.83994 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN
ACEVEDO_LIVER_TUMOR_VS_NORMA...2        SET     761    -0.053865    -0.011298     0.040236      0.90966 ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP
ACEVEDO_METHYLATED_IN_LIVER_...         SET     714     0.042027    0.0085511     0.040841      0.15174 ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...1        SET     324    -0.072915    -0.010117     0.059897      0.88825 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN
ACEVEDO_NORMAL_TISSUE_ADJACE...2        SET     156    -0.037338   -0.0036132     0.088923      0.66271 ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP
ACOSTA_PROLIFERATION_INDEPEN...1        SET     106     0.053523     0.004276      0.10611      0.30699 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN
ACOSTA_PROLIFERATION_INDEPEN...2        SET      76    -0.090681     -0.00614        0.127       0.7624 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP
ADDYA_ERYTHROID_DIFFERENTIAT...         SET      72     0.071806    0.0047328      0.13089      0.29165 ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN
AFFAR_YY1_TARGETS_DN                    SET     234     0.035066    0.0041461     0.069792      0.30768 AFFAR_YY1_TARGETS_DN
AFFAR_YY1_TARGETS_UP                    SET     180     0.061456    0.0063836     0.078642      0.21727 AFFAR_YY1_TARGETS_UP
AGUIRRE_PANCREATIC_CANCER_CO...1        SET     219      0.04511    0.0051622     0.072523      0.26697 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN
AGUIRRE_PANCREATIC_CANCER_CO...2        SET     272    -0.067677   -0.0086171     0.064803      0.85183 AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP
AIGNER_ZEB1_TARGETS                     SET      33     0.048136    0.0021505      0.17874      0.39385 AIGNER_ZEB1_TARGETS
AIYAR_COBRA1_TARGETS_DN                 SET      28     -0.33597    -0.013828      0.19825      0.95492 AIYAR_COBRA1_TARGETS_DN
AIYAR_COBRA1_TARGETS_UP                 SET      36     -0.16814   -0.0078451      0.17035      0.83818 AIYAR_COBRA1_TARGETS_UP
AKL_HTLV1_INFECTION_DN                  SET      60   -0.0079687  -0.00047964      0.14112      0.52251 AKL_HTLV1_INFECTION_DN
AKL_HTLV1_INFECTION_UP                  SET      24    -0.056957   -0.0021706      0.21792      0.60309 AKL_HTLV1_INFECTION_UP
ALCALA_APOPTOSIS                        SET      81     -0.11653   -0.0081447      0.11592      0.84262 ALCALA_APOPTOSIS
ALCALAY_AML_BY_NPM1_LOCALIZA...1        SET     170      0.06474    0.0065372     0.081431       0.2133 ALCALAY_AML_BY_NPM1_LOCALIZATION_DN
ALCALAY_AML_BY_NPM1_LOCALIZA...2        SET     122    -0.040422   -0.0034629      0.09746      0.66084 ALCALAY_AML_BY_NPM1_LOCALIZATION_UP
ALFANO_MYC_TARGETS                      SET     226     -0.13493    -0.015683     0.074838       0.9643 ALFANO_MYC_TARGETS
ALONSO_METASTASIS_DN                    SET      23      -0.1911   -0.0071298       0.2437      0.78352 ALONSO_METASTASIS_DN
ALONSO_METASTASIS_EMT_UP                SET      31     0.065551    0.0028386      0.19522      0.36852 ALONSO_METASTASIS_EMT_UP
ALONSO_METASTASIS_NEURAL_UP             SET      15     -0.50954    -0.015356      0.32695      0.94043 ALONSO_METASTASIS_NEURAL_UP
ALONSO_METASTASIS_UP                    SET     172    -0.043462   -0.0044141     0.084832      0.69579 ALONSO_METASTASIS_UP
ALTEMEIER_RESPONSE_TO_LPS_WI...         SET     120    0.0096933   0.00082361     0.098709      0.46089 ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION
