# TOTAL_GENES = 16392
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      22      0.12422    0.0045478      0.20445      0.27175 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      41     0.066843    0.0033389      0.16793       0.3453 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      12       0.6401     0.017313      0.26535    0.0079337 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15     -0.10066   -0.0030438      0.30982      0.62737 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13     -0.28088    -0.007907      0.27721      0.84452 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      38     -0.15429   -0.0074203      0.19388      0.78691 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      15      0.45105     0.013639      0.29131     0.060781 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      29   -0.0013256   -5.571e-05      0.18741      0.50282 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26      0.22623     0.009003       0.2021      0.13149 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20     -0.42944    -0.014992      0.25934      0.95112 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26      0.16274    0.0064763      0.20997      0.21916 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39    -0.025202   -0.0012278      0.14143      0.57071 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     490    -0.061095    -0.010404     0.047488      0.90086 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     855     0.027778    0.0061765     0.037675      0.23048 ACEVEDO_LIVER_CANCER_UP
