# TOTAL_GENES = 16392
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      22     0.034058    0.0012469      0.20664      0.43455 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      40   0.00070156   3.4615e-05      0.17656      0.49841 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13     -0.33744   -0.0094994        0.242      0.91839 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15    -0.054822   -0.0016577      0.25097      0.58645 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13      0.44486     0.012523      0.36694       0.1127 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      39     -0.02411   -0.0011747      0.17062      0.55619 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16     -0.10734   -0.0033519      0.30205      0.63883 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      27      0.19506    0.0079103      0.19009      0.15243 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26     -0.13682    -0.005445      0.19369      0.76003 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20    -0.042431   -0.0014813      0.21869      0.57692 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26      0.26964     0.010731      0.21876      0.10887 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      38    -0.012947  -0.00062266      0.17633      0.52926 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     489     0.049589    0.0084364     0.048104      0.15131 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     854   -0.0013109  -0.00029132     0.037225      0.51405 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     156    -0.053272   -0.0051723     0.085989      0.73221 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     227     0.038869    0.0045424     0.068279       0.2846 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
ACEVEDO_LIVER_CANCER_WITH_H3...3        SET      84     -0.11755   -0.0083935      0.12361      0.82918 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...4        SET     113     0.087626    0.0072505     0.099372      0.18895 ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP
