# MEAN_SAMPLE_SIZE = 127712
# TOTAL_GENES = 16511
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ABBUD_LIF_SIGNALING_1_DN                SET      23    -0.081167   -0.0030274      0.21728      0.64563 ABBUD_LIF_SIGNALING_1_DN
ABBUD_LIF_SIGNALING_1_UP                SET      41     0.014647   0.00072901      0.19676      0.47033 ABBUD_LIF_SIGNALING_1_UP
ABBUD_LIF_SIGNALING_2_UP                SET      13     -0.14812   -0.0041548      0.35743      0.66071 ABBUD_LIF_SIGNALING_2_UP
ABDELMOHSEN_ELAVL4_TARGETS              SET      15     -0.19203   -0.0057854        0.328      0.72087 ABDELMOHSEN_ELAVL4_TARGETS
ABDULRAHMAN_KIDNEY_CANCER_VH...         SET      13     0.023907   0.00067058      0.33466      0.47153 ABDULRAHMAN_KIDNEY_CANCER_VHL_DN
ABE_INNER_EAR                           SET      39      0.27581     0.013389      0.16285      0.04518 ABE_INNER_EAR
ABE_VEGFA_TARGETS                       SET      16      0.23948    0.0074515      0.35481      0.24986 ABE_VEGFA_TARGETS
ABE_VEGFA_TARGETS_2HR                   SET      28   -0.0068752  -0.00028289      0.20516      0.51337 ABE_VEGFA_TARGETS_2HR
ABE_VEGFA_TARGETS_30MIN                 SET      26      0.40578      0.01609      0.21897     0.031945 ABE_VEGFA_TARGETS_30MIN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...1        SET      20     -0.22284   -0.0077511       0.2366      0.82685 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN
ABRAHAM_ALPC_VS_MULTIPLE_MYE...2        SET      26    -0.029217   -0.0011585      0.21121      0.55501 ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP
ABRAMSON_INTERACT_WITH_AIRE             SET      39    -0.078405   -0.0038062      0.18226      0.66646 ABRAMSON_INTERACT_WITH_AIRE
ACEVEDO_LIVER_CANCER_DN                 SET     491   -0.0031492  -0.00053496     0.050797      0.52472 ACEVEDO_LIVER_CANCER_DN
ACEVEDO_LIVER_CANCER_UP                 SET     858     0.024377    0.0054108     0.039385      0.26799 ACEVEDO_LIVER_CANCER_UP
ACEVEDO_LIVER_CANCER_WITH_H3...1        SET     154    -0.050314   -0.0048366     0.094764      0.70227 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
ACEVEDO_LIVER_CANCER_WITH_H3...2        SET     229   0.00024582    2.875e-05     0.081739       0.4988 ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP
